STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/15/2023,0,0,0,95,68,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/16/2023,0,0,0,95,67,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/17/2023,0,0,0,91,62,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/18/2023,0,0,0,75,57,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/19/2023,0,0,0,77,52,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/20/2023,0,0,0,80,58,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/21/2023,0,0,0,75,53,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/22/2023,0.02,0,0,72,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/23/2023,0.04,0,0,73,57,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/24/2023,0,0,0,78,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/25/2023,0.02,0,0,86,61,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/26/2023,0,0,0,88,59,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/27/2023,0,0,0,84,59,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/28/2023,0,0,0,67,61,1,,1,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/29/2023,0.12,0,0,62,58,1,,1,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/30/2023,0.01,0,0,74,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/31/2023,0.02,0,0,69,59,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/1/2023,0,0,0,78,60,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/2/2023,0,0,0,87,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/3/2023,0.06,0,0,69,57,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/4/2023,0.07,0,0,66,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/5/2023,0,0,0,70,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/6/2023,0,0,0,74,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/7/2023,0,0,0,69,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/8/2023,0,0,0,75,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/9/2023,0,0,0,81,56,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/10/2023,0,0,0,80,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/11/2023,0,0,0,73,58,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/12/2023,0.05,0,0,69,55,,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/13/2023,0,0,0,74,54,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/14/2023,0,0,0,77,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/15/2023,0,0,0,84,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/16/2023,0,0,0,78,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/17/2023,0,0,0,70,55,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/18/2023,0.11,0,0,67,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/19/2023,0,0,0,67,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/20/2023,0.41,0,0,64,51,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/21/2023,0,0,0,70,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/22/2023,0,0,0,76,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/23/2023,0.15,0,0,64,54,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/24/2023,0.61,0,0,64,52,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/25/2023,0.82,0,0,63,55,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/26/2023,0.6,0,0,65,51,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/27/2023,0.43,0,0,60,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/28/2023,0.13,0,0,63,52,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/29/2023,0,0,0,59,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/30/2023,0,0,0,62,48,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/1/2023,0,0,0,64,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/2/2023,0.45,0,0,57,51,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/3/2023,0.04,0,0,64,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/4/2023,0,0,0,68,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/5/2023,0,0,0,67,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/6/2023,0,0,0,75,52,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/7/2023,0,0,0,79,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/8/2023,0,0,0,69,55,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/9/2023,0.03,0,0,63,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/10/2023,0.38,0,0,62,50,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/11/2023,0.39,0,0,61,50,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/12/2023,0,0,0,65,48,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/13/2023,0.12,0,0,73,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/14/2023,0.04,0,0,62,55,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/15/2023,0.04,0,0,63,54,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/16/2023,0.57,0,0,62,51,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/17/2023,0.06,0,0,60,49,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/18/2023,0,0,0,71,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/19/2023,0,0,0,67,60,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/20/2023,0,0,0,62,53,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/21/2023,0,0,0,58,52,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/22/2023,0,0,0,56,50,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/23/2023,0,0,0,53,46,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/24/2023,0.6,0,0,52,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/25/2023,0.17,0,0,51,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/26/2023,0,0,0,52,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/27/2023,0,0,0,50,35,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/28/2023,0,0,0,51,33,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/29/2023,0,0,0,55,32,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/30/2023,0,0,0,58,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/31/2023,0,0,0,53,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/1/2023,0.41,0,0,55,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/2/2023,0.87,0,0,60,50,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/3/2023,0.33,0,0,58,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/4/2023,1.14,0,0,63,52,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/5/2023,0.31,0,0,60,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/6/2023,1.03,0,0,53,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/7/2023,0,0,0,55,45,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/8/2023,0,0,0,54,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/9/2023,0.14,0,0,48,37,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/10/2023,0.1,0,0,51,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/11/2023,0.45,0,0,53,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/12/2023,0.26,0,0,51,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/13/2023,0.05,0,0,53,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/14/2023,0,0,0,50,34,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/15/2023,0,0,0,48,37,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/16/2023,0,0,0,49,33,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/17/2023,0,0,0,52,33,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/18/2023,0.27,0,0,51,35,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/19/2023,0,0,0,51,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/20/2023,0,0,0,50,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/21/2023,0.17,0,0,54,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/22/2023,0.11,0,0,49,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/23/2023,0,0,0,47,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/24/2023,0,0,0,46,32,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/25/2023,0,0,0,46,30,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/26/2023,0,0,0,48,30,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/27/2023,0,0,0,47,28,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/28/2023,0,0,0,43,28,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/29/2023,0,0,0,39,30,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/30/2023,0.14,0,0,46,34,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/1/2023,0.63,0,0,50,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/2/2023,0.43,0,0,49,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/3/2023,0.22,0,0,54,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/4/2023,1.36,0,0,58,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/5/2023,2.39,0,0,59,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/6/2023,0.35,0,0,50,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/7/2023,0.4,0,0,47,37,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/8/2023,0,0,0,44,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/9/2023,0.64,0,0,44,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/10/2023,0.14,0,0,53,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/11/2023,0,0,0,47,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/12/2023,0,0,0,44,34,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/13/2023,0,0,0,51,34,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/14/2023,0.14,0,0,48,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/15/2023,0,0,0,52,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/16/2023,0,0,0,51,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/17/2023,0,0,0,49,33,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/18/2023,0.05,0,0,50,38,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/19/2023,0.12,0,0,52,47,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/20/2023,0,0,0,51,38,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/21/2023,0,0,0,50,42,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/22/2023,0.67,0,0,45,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/23/2023,0,0,0,45,33,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/24/2023,0,0,0,44,30,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/25/2023,0.59,0,0,48,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/26/2023,0.09,0,0,53,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/27/2023,0.1,0,0,55,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/28/2023,0.06,0,0,56,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/29/2023,0,0,0,63,53,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/30/2023,0.1,0,0,56,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/31/2023,0,0,0,50,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/1/2024,0,0,0,47,34,1,1,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/2/2024,0.24,0,0,47,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/3/2024,0.1,0,0,50,41,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/4/2024,0.14,0,0,46,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/5/2024,0.23,0,0,47,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/6/2024,0.42,0,0,44,36,1,,1,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/7/2024,0.11,0,0,41,36,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/8/2024,0.74,0,0,49,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/9/2024,0.27,0,0,48,37,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/10/2024,0.03,0,0,41,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/11/2024,0,0,0,45,25,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/12/2024,0,0,0,25,15,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/13/2024,0,0,0,22,15,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/14/2024,0,0,0,31,19,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/15/2024,0,0,0,38,21,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/16/2024,0.07,0,0,36,22,1,,,,,1,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/17/2024,0.28,0,0,40,30,1,,,,,1,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/18/2024,0.38,0,0,39,34,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/19/2024,0.02,0,0,47,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/20/2024,0.26,0,0,51,35,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/21/2024,0.46,0,0,48,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/22/2024,0.43,0,0,51,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/23/2024,0.01,0,0,52,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/24/2024,0.4,0,0,51,43,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/25/2024,0.17,0,0,51,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/26/2024,0.38,0,0,53,44,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/27/2024,0.72,0,0,57,48,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/28/2024,0.52,0,0,61,51,1,,,,,,1
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/29/2024,0,0,0,61,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/30/2024,0.02,0,0,61,51,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/31/2024,0.12,0,0,60,50,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/1/2024,0.09,0,0,58,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/2/2024,0,0,0,54,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/3/2024,0,0,0,51,37,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/4/2024,0,0,0,50,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/5/2024,0.14,0,0,45,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/6/2024,0.2,0,0,46,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/7/2024,0,0,0,48,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/8/2024,0.13,0,0,47,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/9/2024,0.01,0,0,49,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/10/2024,0,0,0,50,36,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/11/2024,0.29,0,0,52,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/12/2024,0.31,0,0,47,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/13/2024,0,0,0,49,40,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/14/2024,0.05,0,0,49,37,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/15/2024,0.23,0,0,44,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/16/2024,0,0,0,50,34,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/17/2024,0,0,0,54,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/18/2024,0,0,0,50,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/19/2024,0.04,0,0,48,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/20/2024,0.16,0,0,54,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/21/2024,0.38,0,0,51,45,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/22/2024,0,0,0,56,42,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/23/2024,0,0,0,52,35,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/24/2024,0,0,0,50,41,1,1,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/25/2024,0.17,0,0,50,38,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/26/2024,0.05,0,0,44,32,1,,,1,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/27/2024,0.05,0,0,46,29,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/28/2024,0.95,0,0,50,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2/29/2024,0.59,0,0,43,34,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/1/2024,0.14,0,0,43,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/2/2024,0.09,0,0,44,34,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/3/2024,0.1,0,0,43,35,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/4/2024,0.22,0.3,0,45,33,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/5/2024,0,0,0,45,31,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/6/2024,0,0,0,45,28,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/7/2024,0,0,0,47,30,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/8/2024,0,0,0,54,38,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/9/2024,0.03,0,0,53,41,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/10/2024,0.21,0,0,50,43,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/11/2024,0.2,0,0,49,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/12/2024,0.15,0,0,49,39,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/13/2024,0,0,0,52,39,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/14/2024,0,0,0,57,35,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/15/2024,0,0,0,62,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/16/2024,0,0,0,74,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/17/2024,0,0,0,71,47,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/18/2024,0,0,0,66,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/19/2024,0,0,0,64,43,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/20/2024,0.03,0,0,51,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/21/2024,0.11,0,0,56,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/22/2024,0.22,0,0,53,47,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/23/2024,0.07,0,0,53,46,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/24/2024,0,0,0,58,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/25/2024,0.02,0,0,52,46,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/26/2024,0,0,0,55,44,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/27/2024,0.54,0,0,53,43,1,,1,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/28/2024,0.2,0,0,54,42,1,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/29/2024,0.03,0,0,59,41,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/30/2024,0,0,0,58,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",3/31/2024,0,0,0,61,40,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/1/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/2/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/3/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/4/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/5/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/6/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/7/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/8/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/9/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/10/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/11/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/12/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/13/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/14/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/15/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/16/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/17/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/18/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/19/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/20/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/21/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/22/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/23/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/24/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/25/2024,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/26/2024,,,,,,,,,,,,
